,country,year,mag,maxvei,combi,difmonth,abs_diff,dif_temp,drought,flood,magla,maxveila,combila,difmonthla,abs_diffla,dif_templa,droughtla,floodla,r10_mag,r10_maxvei,r10_combi,r10_difmonth,r10_abs_diff,r10_dif_temp,r10_drought,r10_flood,r10_magla,r10_maxveila,r10_combila,r10_difmonthla,r10_abs_diffla,r10_dif_templa,r10_droughtla,r10_floodla,total_count,granted_count,granted_family_ge_2_count,K_stock,total_deaths,total_affected,total_damages_adj,r10_total_deaths,r10_total_affected,r10_total_damages_adj,r9_total_deaths,r9_total_affected,r9_total_damages_adj,r8_total_deaths,r8_total_affected,r8_total_damages_adj,r7_total_deaths,r7_total_affected,r7_total_damages_adj,r6_total_deaths,r6_total_affected,r6_total_damages_adj,r5_total_deaths,r5_total_affected,r5_total_damages_adj,r4_total_deaths,r4_total_affected,r4_total_damages_adj,r3_total_deaths,r3_total_affected,r3_total_damages_adj,r2_total_deaths,r2_total_affected,r2_total_damages_adj,r1_total_deaths,r1_total_affected,r1_total_damages_adj
245,HU,2002,3.799999952316284,0,55.9,0.3487092022782842,5.1482534,4.39464,0,0.3487092,0.00040846161,0.0,0.003884299,0.00037482716,0.0055338521,0.040725291,0.0,0.0015215032,12.799999952316284,0.0,570.5,8.300948831203213,73.67548486,41.11539279,0.0,8.30094904,0.00137587066,0.0,0.0396420868,0.00892268112,0.07919370328,0.3810178854,0.0,0.03621906315,7,3,3,22.95206930180188,0.0,0.0,0.0,0.0,0.0,708280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,HU,2003,3.700000047683716,0,52.1,1.328055330176817,5.9167991,1.6356895,0,1.3280554,0.0003977126,0.0,0.0036202502,0.0014275253,0.0063599613,0.015157996,0.0,0.005794629,13.099999904632568,0.0,571.7,8.782146456621806,73.35110546,36.50990379,0.0,8.78214671,0.00140811761,0.0,0.0397254707,0.00943991998,0.07884502818,0.3383386444,0.0,0.03831864535,4,2,2,21.509258906531592,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0
247,HU,2004,3.200000047683716,0,57.9,1.089117811286317,1.5637846,1.5637846,0,1.0891178,0.00034396767,0.0,0.0040232721,0.0011706916,0.0016809105,0.01449165,0.0,0.0047520865,16.299999952316284,0.0,585.7,9.54420519630779,71.04489156,34.79947149,0.0,9.54420545,0.00175208528,0.0,0.0406982825999999,0.01025905614,0.0763660811799999,0.3224880044,0.0,0.04164369355,5,1,1,19.28287007055185,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0
248,HU,2005,0.0,0,60.0,1.594821148597144,4.3642912,1.1830472,0,1.5948211,0.0,0.0,0.004169194,0.0017142716,0.0046911719,0.010963342,0.0,0.0069585927,16.299999952316284,0.0,603.7,10.061797439753214,70.32208466,30.89542059,0.0,10.06179765,0.00175208528,0.0,0.0419490409,0.01081541554,0.07558913648,0.2863090154,0.0,0.04390207395,14,8,7,24.390439559969074,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,0.0
249,HU,2006,3.5,0,56.3,0.8709598812745817,7.6772799,7.6772799,0,0.87095988,0.00037621465,0.0,0.0039120936,0.00093619386,0.0082523003,0.071145639,0.0,0.0038002101,19.799999952316284,0.0,590.0999999999999,9.550981156743328,69.85720896000001,36.97619139,0.0,9.55098133,0.00212829993,0.0,0.0410040231999999,0.0102663397,0.07508944188,0.3426597454,0.0,0.04167325745,1,0,0,20.731873625973712,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,0.0,0.0,0.0,0.0
250,HU,2007,2.400000095367432,0,56.3,0.6299449731684863,5.3843226,4.3507843,0,0.62994498,0.00025797577,0.0,0.0039120936,0.00067712722,0.0057876026,0.04031888,0.0,0.0027486035,22.20000004768372,0.0,586.4,9.692797798223816,69.32526036,35.41070449,0.0,9.692797980000002,0.0023862757,0.0,0.0407469228,0.01041877829,0.07451765078,0.3281523214,0.0,0.04229203825,5,0,0,17.622092582077656,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,HU,2008,2.599999904632568,0,66.0,0.686407318551526,8.1491995,8.1491995,0,0.68640733,0.00027947372,0.0,0.0045861136,0.00073781854,0.0087595657,0.075518928,0.0,0.0029949625,24.799999952316284,0.0,584.4,9.53785324666246,63.88281186,38.73653929,0.0,9.53785344,0.00266574942,0.0,0.0406079499,0.0102522285899999,0.06866756748,0.3589729473999999,0.0,0.04161597765,9,2,2,16.978778694766007,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,HU,2009,2.3,0,61.0,0.6568450112180376,3.9139595,3.9139595,0,0.65684503,0.00024722677,0.0,0.0042386805,0.00070604205,0.004207111,0.036270808,0.0,0.002865975,27.099999952316285,0.0,581.5,8.903822160951608,66.9365039,42.3925711,0.0,8.90382227,0.00291297619,0.0,0.0404064387,0.00957070934,0.0719499779,0.3928535299999999,0.0,0.03884954565,4,2,2,16.431961890551108,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,HU,2010,0.0,0,60.2,1.845064618686532,6.6727581,1.232677,0,1.8450646,0.0,0.0,0.0041830912,0.0019832579,0.0071725408,0.011423264,0.0,0.0080504669,24.50000004768372,0.0,579.6999999999999,10.593478022693102,66.7143159,36.730302,0.0,10.59347812,0.00263350247,0.0,0.0402813625,0.01138691853,0.0717111482,0.340381069,0.0,0.0462219263,3,1,1,14.967167606968442,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,140690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,IN,1985,7.099999904632568,0,63.9,0.6484693401152619,0.042734612,0.042734612,0,0.64846933,2.1596366e-05,0.0,0.00012564824,1.9724763e-05,1.2998765e-06,1.1206639e-05,0.0,8.006701e-05,,,,,,,,,,,,,,,,,0,0,0,65.45,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
255,IN,1986,6.400000095367432,0,64.9,0.7243157353544918,0.018971598,0.018971598,0,0.72431576,1.9467148e-05,0.0,0.00012761456,2.2031814e-05,5.77067e-07,4.9750734e-06,0.0,8.9431829e-05,,,,,,,,,,,,,,,,,0,0,0,55.6325,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
256,IN,1987,6.300000190734863,0,59.8,0.6338537604580698,0.038053554,0.038053554,0,0.63385373,1.9162975e-05,0.0,0.0001175863,1.9280194e-05,1.1574908e-06,9.9790877e-06,0.0,7.8262412e-05,,,,,,,,,,,,,,,,,0,0,0,47.287625,300.0,300000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0
257,IN,1988,7.199999809265137,0,57.9,0.4485345199172632,0.051805753,0.051805753,0,0.44853452,2.1900541e-05,0.0,0.00011385028,1.3643262e-05,1.5757972e-06,1.3585436e-05,0.0,5.5380904e-05,66.0,0.0,623.2,7.006160448184788,0.373811017,0.313826947,0.0,7.006160449999999,0.000200754963,0.0,0.00122541446,0.000213109309,1.137036607e-05,8.22973487e-05,0.0,0.000865056063,0,0,0,40.19448125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0
258,IN,1989,6.400000095367432,0,61.0,0.0839498131538627,0.031716701,0.0083831921,0,0.083949812,1.9467148e-05,0.0,0.0001199459,2.5535367e-06,9.6474014e-07,2.1983915e-06,0.0,1.0365348e-05,66.40000009536743,0.0,625.1,5.5586366757942764,0.363485321,0.2801677421,0.0,5.558636662,0.000201971661,0.0,0.0012291504799999,0.0001690793747,1.105628501e-05,7.34706262e-05,0.0,0.000686329171,1,0,0,34.16530906249999,0.0,0.0,0.0,,,,,,,,,,,,,,,,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,0.0,0.0,0.0
259,IN,1990,6.0,0,127.0,1.011724236112381,0.055007637,0.055007637,0,1.0117242,1.825045e-05,0.0,0.00024972341,3.0774037e-05,1.6731902e-06,1.4425092e-05,0.0,0.00012491837,65.59999990463257,0.0,689.2,6.233061012625404,0.394374065,0.3113624241,0.0,6.233060952000001,0.000199538266,0.0,0.00135519197,0.0001895936197,1.199584074e-05,8.16510566e-05,0.0,0.000769600862,1,0,0,29.040512703125,0.0,0.0,0.0,,,,,,,,,,,,,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,IN,1991,7.0,2,54.0,0.1338615550521288,0.035189461,0.035189461,0,0.13386156,2.1292191e-05,0.0068335575,0.00010618161,4.0717227e-06,1.0703726e-06,9.2280143e-06,0.0,1.6527989e-05,66.5,2.0,675.2,5.8066212440348375,0.393089607,0.3297081561,0.0,5.806621212,0.000202275832,0.0068335575,0.00132766339,0.0001766224234,1.195677084e-05,8.64620053e-05,0.0,0.000716948013,1,1,0,25.68443579765624,0.0,0.0,0.0,,,,,,,,,,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,IN,1992,5.900000095367432,0,55.0,0.5327878002436583,0.030513473,0.024075123,0,0.5327878,1.7946277e-05,0.0,0.00010814794,1.620603e-05,9.2814105e-07,6.3134121e-06,0.0,6.5783723e-05,65.80000019073486,2.0,664.3,5.594103321661969,0.387745272,0.3296659581,0.0,5.594103292,0.000200146612,0.0068335575,0.00130623044,0.0001701581774,1.179420989e-05,8.64509395e-05,0.0,0.000690708262,1,0,0,21.831770428007804,0.0,0.0,0.0,,,,,,,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,300.0,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,IN,1993,6.199999809265137,0,90.0,0.3953369208431311,0.035095982,0.0068144635,0,0.39533693,1.8858798e-05,0.0,0.00017696935,1.2025129e-05,1.0675292e-06,1.7870112e-06,0.0,4.8812559e-05,64.80000019073486,2.0,694.5,5.29396961397542,0.382060941,0.3152791596,0.0,5.293969592,0.000197104869,0.0068335575,0.0013656134899999,0.0001610288854,1.162130719e-05,8.26781741e-05,0.0,0.000653650522,1,0,0,18.557004863806632,0.0,1175000.0,0.0,,,,300.0,301175000.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0
263,IN,1994,5.599999904632568,2,62.0,0.3677910114722122,0.027856642,0.026359608,0,0.367791,1.7033755e-05,0.0068335575,0.00012191222,1.1187253e-05,8.4732716e-07,6.9124912e-06,0.0,4.5411438e-05,64.09999990463257,4.0,695.5,4.980624692722461,0.366945413,0.3073950016,0.0,4.980624642,0.000194975649,0.013667115,0.00136757981,0.0001514977414,1.116153185e-05,8.061064840000001e-05,0.0,0.000614961582,0,0,0,15.773454134235635,0.0,0.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0
264,IN,1995,5.400000095367432,0,77.0,0.954447407339488,0.051507194,0.03927822,0,0.95444739,1.6425405e-05,0.0,0.00015140712,2.9031826e-05,1.5667158e-06,1.0300241e-05,0.0,0.00011784636,62.40000009536743,4.0,708.5999999999999,5.286602759946687,0.375717995,0.3039386096,0.0,5.286602702,0.000189804688,0.013667115,0.00139333869,0.0001608048044,1.142837115e-05,7.97042504e-05,0.0,0.0006527409319999,0,0,0,13.407436014100291,0.0,0.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,300.0,301175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,1175000.0,0.0,0.0,0.0,0.0
265,IN,1996,7.0,0,77.0,0.3749572911761021,0.039478756,0.02435736,0,0.37495729,2.1292191e-05,0.0,0.00015140712,1.1405233e-05,1.2008419e-06,6.3874254e-06,0.0,4.6296267e-05,63.0,4.0,720.7,4.9372443157682975,0.3962251529999999,0.3093243716,0.0,4.937244231999999,0.000191629731,0.013667115,0.00141713125,0.0001501782234,1.205214605e-05,8.11166024e-05,0.0,0.00060960537,0,0,0,11.396320611985248,0.0,0.0,894990.0,300.0,301175000.0,894990.0,300.0,301175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0
266,IN,1997,5.900000095367432,0,49.9,3.209321980633491,0.049443528,0.01103861,0,3.209322,1.7946277e-05,0.0,9.8119672e-05,9.761929e-05,1.5039444e-06,2.8947429e-06,0.0,0.00039625747,62.59999990463257,4.0,710.8000000000001,7.512712535943718,0.4076151269999999,0.2823094276,0.0,7.512712502,0.0001904130329999,0.013667115,0.001397664622,0.0002285173194,1.239859965e-05,7.403225759999999e-05,0.0,0.000927600428,1,0,0,9.68687252018746,0.0,0.0,0.0,300.0,301175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0
267,IN,1998,5.800000190734863,0,80.0,0.5476854099120486,0.034718491,0.034718491,0,0.54768538,1.7642104e-05,0.0,0.00015730609,1.6659176e-05,1.0560468e-06,9.1045067e-06,0.0,6.7623143e-05,61.200000286102295,4.0,732.9,7.611863425938504,0.390527865,0.2652221656,0.0,7.611863362,0.0001861545959999,0.013667115,0.001441120432,0.0002315332334,1.187884925e-05,6.95513283e-05,0.0,0.000939842667,0,0,0,8.23384164215934,0.0,0.0,0.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0,0.0,0.0,0.0
268,IN,1999,6.599999904632568,0,140.0,0.6195491845552472,0.040861007,0.040861007,0,0.61954916,2.0075497e-05,0.0,0.00027528565,1.8845087e-05,1.2428864e-06,1.0715308e-05,0.0,7.649621e-05,61.40000009536743,4.0,811.9,8.14746279733989,0.399672171,0.2976999805,0.0,8.147462710000001,0.000186762945,0.013667115,0.001596460182,0.0002478247837,1.215699551e-05,7.80682448e-05,0.0,0.001005973529,0,0,0,6.99876539583544,0.0,0.0,0.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,1175000.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0,0.0,0.0,894990.0,0.0,0.0,0.0,0.0,0.0,0.0
269,IN,2000,5.599999904632568,0,90.0,0.4987563834891247,0.042696696,0.022624504,0,0.49875638,1.7033755e-05,0.0,0.00017696935,1.5170882e-05,1.2987233e-06,5.9330046e-06,0.0,6.1581835e-05,61.0,4.0,774.9000000000001,7.634494944716632,0.38736123,0.2653168475,0.0,7.634494890000001,0.00018554625,0.013667115,0.001523706122,0.0002322216286999,1.178252861e-05,6.95761574e-05,0.0,0.000942636994,0,0,0,5.948950586460124,10.0,25000000.0,441872.5,10.0,26175000.0,1336862.5,10.0,26175000.0,1336862.5,10.0,26175000.0,1336862.5,10.0,26175000.0,1336862.5,10.0,25000000.0,1336862.5,10.0,25000000.0,1336862.5,10.0,25000000.0,1336862.5,10.0,25000000.0,441872.5,10.0,25000000.0,441872.5,10.0,25000000.0,441872.5
270,IN,2001,7.900000095367432,0,55.0,0.4221958313449278,0.039307907,0.023064086,0,0.42219582,2.4029761e-05,0.0,0.00010814794,1.2842107e-05,1.195645e-06,6.0482794e-06,0.0,5.2128846e-05,61.90000009536743,2.0,775.9000000000001,7.92282922100943,0.391479676,0.2531914725,0.0,7.92282915,0.00018828382,0.0068335575,0.001525672452,0.000240992013,1.190780101e-05,6.63964225e-05,0.0,0.000978237851,4,3,1,8.056607998491106,10.0,25000000.0,441872.5,20.0,51175000.0,1778735.0,20.0,51175000.0,1778735.0,20.0,51175000.0,1778735.0,20.0,50000000.0,1778735.0,20.0,50000000.0,1778735.0,20.0,50000000.0,1778735.0,20.0,50000000.0,883745.0,20.0,50000000.0,883745.0,20.0,50000000.0,883745.0,20.0,50000000.0,883745.0
271,IN,2002,6.699999809265137,0,59.8,0.150857579807321,0.050528172,0.050528172,0,0.15085758,2.037967e-05,0.0,0.0001175863,4.5886982e-06,1.5369366e-06,1.3250406e-05,0.0,1.8626502e-05,62.69999980926514,2.0,780.7,7.540899000573094,0.411494375,0.2796445215,0.0,7.54089893,0.0001907172129999,0.0068335575,0.001535110812,0.0002293746812,1.251659656e-05,7.333341640000001e-05,0.0,0.00093108063,13,9,6,15.84811679871744,0.0,300000000.0,1310382.0,20.0,351175000.0,3089117.0,20.0,351175000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5
272,IN,2003,5.800000190734863,0,55.0,0.6486858058432977,0.029037135,0.025518207,0,0.64868581,1.7642104e-05,0.0,0.00010814794,1.9731347e-05,8.8323469e-07,6.6918433e-06,0.0,8.0093741e-05,62.30000019073486,2.0,745.7,7.79424788557326,0.405435528,0.298348265,0.0,7.79424781,0.0001895005189999,0.0068335575,0.001466289402,0.0002370808992,1.2332302049999998e-05,7.82382485e-05,0.0,0.0009623618119999,4,0,0,13.470899278909824,0.0,0.0,0.0,20.0,351175000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0
273,IN,2004,8.600000381469727,0,57.9,0.493584370411754,0.048317473,0.048317473,0,0.49358436,2.6158979e-05,0.0,0.00011385028,1.5013562e-05,1.4696928e-06,1.2670678e-05,0.0,6.0943243e-05,65.30000066757202,0.0,741.6,7.9200412445128014,0.425896359,0.32030613,0.0,7.92004117,0.000198625743,0.0,0.001458227462,0.0002409072082,1.295466769e-05,8.39964353e-05,0.0,0.000977893617,4,2,1,13.45026438707335,0.0,0.0,0.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0
274,IN,2005,7.5,2,49.9,0.5370238858183773,0.037071332,0.031617679,0,0.5370239,2.2813063e-05,0.0068335575,9.8119672e-05,1.633488e-05,1.1276143e-06,8.2913566e-06,0.0,6.6306762e-05,67.40000057220459,2.0,714.5,7.502617722991691,0.411460497,0.312645589,0.0,7.50261768,0.000205013401,0.0068335575,0.0014049400139999,0.0002282102622,1.251556619e-05,8.19875509e-05,0.0,0.0009263540189999,9,7,7,18.43272472901235,0.0,0.0,0.0,20.0,350000000.0,3089117.0,20.0,350000000.0,3089117.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0,0.0,0.0,0.0
275,IN,2006,6.099999904632568,0,49.9,0.5942169239340551,0.070868619,0.070868619,0,0.59421694,1.8554625e-05,0.0,9.8119672e-05,1.8074545e-05,2.1556405e-06,1.8584446e-05,0.0,7.3368421e-05,66.50000047683716,2.0,687.4,7.721877355749644,0.44285036,0.359156848,0.0,7.72187733,0.000202275835,0.0068335575,0.001351652566,0.0002348795742,1.347036479e-05,9.41845715e-05,0.0,0.000953426173,4,2,1,17.6678160196605,0.0,0.0,0.0,20.0,350000000.0,3089117.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,IN,2007,6.199999809265137,0,48.0,1.104124637173568,0.015255144,0.0086446684,0,1.1041247,1.8858798e-05,0.0,9.4383649e-05,3.358462e-05,4.6402209e-07,2.2669606e-06,0.0,0.00013632713,66.80000019073486,2.0,685.5,5.616680012289722,0.408661976,0.3567629063999999,0.0,5.61668003,0.000203188356,0.0068335575,0.001347916543,0.0001708449042,1.243044248e-05,9.35567892e-05,0.0,0.000693495833,23,6,6,21.017643616711425,0.0,0.0,0.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,IN,2008,6.699999809265137,2,50.9,1.450548166714163,0.058350615,0.036286488,0,1.4505482,2.037967e-05,0.0068335575,0.000100086,4.4121931e-05,1.774875e-06,9.5156956e-06,0.0,0.0001791003,67.69999980926514,4.0,656.4,6.519542769091836,0.4322941,0.3583309034,0.0,6.5195428500000006,0.000205925922,0.013667115,0.001290696453,0.0001983076592,1.314927068e-05,9.39679781e-05,0.0,0.00080497299,18,2,2,19.86499707420471,0.0,0.0,0.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,IN,2009,7.599999904632568,0,62.9,0.7131020053183188,0.036446109,0.036446109,0,0.71310198,2.3117238e-05,0.0,0.00012368192,2.1690721e-05,1.1085965e-06,9.5575542e-06,0.0,8.8047251e-05,68.69999980926514,4.0,579.3,6.613095589854908,0.4278792019999999,0.3539160054,0.0,6.61309567,0.000208967663,0.013667115,0.001139092723,0.0002011532931999,1.301498078e-05,9.28102243e-05,0.0,0.000816524031,25,5,4,21.885247513074003,0.0,0.0,0.0,20.0,350000000.0,2194127.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,IN,2010,7.5,0,62.9,0.9794271106416196,0.059231661,0.059231661,0,0.9794271,2.2813063e-05,0.0,0.00012368192,2.9791645e-05,1.8016742e-06,1.5532793e-05,0.0,0.00012093062,70.59999990463257,4.0,552.1999999999999,7.093766317007402,0.444414167,0.3905231624,0.0,7.093766390000001,0.000214746971,0.013667115,0.001085805293,0.0002157740562,1.351793168e-05,0.0001024100127,0.0,0.000875872816,17,7,7,25.602460386112902,0.0,0.0,0.0,20.0,350000000.0,2194127.0,10.0,325000000.0,1752254.5,0.0,300000000.0,1310382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,US,1985,7.400000095367432,0,124.9,0.2632210420896027,4.0938911,4.0938911,0,0.26322106,7.7656814e-06,0.0,8.4731226e-05,2.7622848e-06,4.2961965e-05,0.00037038841,0.0,1.1212702e-05,,,,,,,,,,,,,,,,,55,44,15,91.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
281,US,1986,6.800000190734863,4,109.0,0.325709986647963,6.0724964,1.131892,0,0.32571,7.1360314e-06,0.0047152238,7.3944786e-05,3.4180539e-06,6.3725769e-05,0.00010240616,0.0,1.3874609e-05,,,,,,,,,,,,,,,,,34,30,13,107.86,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
282,US,1987,6.900000095367432,3,120.0,0.1576275242397135,1.8015056,0.76147652,0,0.15762752,7.2409734e-06,0.0035364178,8.1407103e-05,1.6541691e-06,1.8905295e-05,6.8893401e-05,0.0,6.7146243e-06,,,,,,,,,,,,,,,,,44,41,20,132.68099999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,US,1988,6.199999809265137,2,126.1,0.1896262190029942,4.9867826,4.9867826,0,0.18962622,6.5063819e-06,0.0023576119,8.5545296e-05,1.9899687e-06,5.2332114e-05,0.00045117139,0.0,8.0777054e-06,68.5,28.0,1199.5,2.5656773322490527,48.42517122,37.48762549,0.0,2.56567737,7.18850237e-05,0.0330065667,0.000813731822,2.69246382e-05,0.0005081816734,0.003391634465,0.0,0.0001092928357,54,45,20,157.77884999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
