1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,country,year,gdp_per_capita,polity_x,control_total_patents,4_Flood_total_count,4_Flood_granted_count,4_Flood_granted_family_ge_2_count,4_Flood_K_stock,total_deaths,total_affected,total_damages_adj,r10_total_deaths,r10_total_affected,r10_total_damages_adj,r9_total_deaths,r9_total_affected,r9_total_damages_adj,r8_total_deaths,r8_total_affected,r8_total_damages_adj,r7_total_deaths,r7_total_affected,r7_total_damages_adj,r6_total_deaths,r6_total_affected,r6_total_damages_adj,r5_total_deaths,r5_total_affected,r5_total_damages_adj,r4_total_deaths,r4_total_affected,r4_total_damages_adj,r3_total_deaths,r3_total_affected,r3_total_damages_adj,r2_total_deaths,r2_total_affected,r2_total_damages_adj,r1_total_deaths,r1_total_affected,r1_total_damages_adj,Total_count,Granted_count,Granted_family_ge_2_count,K_Stock,region,income_group,lpop,polity_y,low,middle,high,damage_cor,damage_gdp,combi,difmonth,abs_diff,dif_temp,drought,flood,disindex,disindexla,indexla,dindex,r10_lpop,r10_polity,r10_low,r10_middle,r10_high,r10_damage_cor,r10_damage_gdp,r10_combi,r10_difmonth,r10_abs_diff,r10_dif_temp,r10_drought,r10_flood,r10_disindex,r10_disindexla,r10_indexla,r10_dindex,r10_region,r10_income_group,population_density
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CH,2010,11.314800381832804,10.0,5.493061443340548,6,2,2,3.52196726988358,0.0,0.0,0.0,7.0,5601.0,3219916.0,7.0,5601.0,3219916.0,7.0,5601.0,3219916.0,7.0,5601.0,3219916.0,7.0,5601.0,3219916.0,7.0,5601.0,3219916.0,1.0,3101.0,436881.0,1.0,101.0,436881.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,861.0,798.0,116.7056619685596,.,High income: OECD,8.938983,1.0,0,0,1,15.60727787017822,0.0045125899,85.1,0.4908966400304302,2.5843394,2.5843394,0,0.49089664,13.352397,0.032339655,0.055916,88.17524,89.2136126,10.0,0.0,0.0,10.0,4133.7708568573,1.4186121389000002,970.5,7.622625309626426,27.20942939,17.68348611,0.0,7.62262536,178.303696,0.43185355599999997,0.6507648269999999,1026.206118,,,198.018751897965
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1985,-inf,-7.0,8.078688229229872,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,4.0,35.8497931927712,.,High income: OECD,10.524757,0.15000001,0,0,1,0.0,0.0,87.4,0.6394875546178382,7.5313878,7.5313878,0,0.63948756,30.554949,0.0097717987,0.0083961673,100.27087,,,,,,,,,,,,,,,,,,,,121.459678735839
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1986,-inf,-7.0,8.154500175151941,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,3.0,35.314241320276544,.,High income: OECD,10.53221,0.15000001,0,0,1,0.0,0.0,87.4,0.4601466883409795,9.1705647,9.1705647,0,0.4601467,30.998348,0.0099136028,0.0085351532,101.93071,,,,,,,,,,,,,,,,,,,,122.289722158738
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1987,-inf,-6.0,7.935945103353701,0,0,0,0.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,20.0,16.0,5.0,34.20147856434568,.,High income: OECD,10.538495,0.2,0,0,1,324.0129089355469,0.15548272,89.4,0.3769590190295843,4.6376629,4.6376629,0,0.37695903,29.959492,0.0095813647,0.0083160959,99.314621,,,,,,,,,,,,,,,,,,,,122.981635051748
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1988,-inf,-6.0,7.860570785538664,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,123.0,111.0,14.0,39.15108886947954,.,High income: OECD,10.541831,0.2,0,0,1,0.0,0.0,81.6,0.3757607293371454,2.8196483,0.082995541,0,0.37576073,26.251482,0.0083955042,0.0072396114,86.458755,105.096405,1.55000005,0.0,0.0,10.0,354.5276435613632,0.1762849605,796.5,5.355097675556588,45.4880086,39.774674741,0.0,5.35509777,286.952998,0.0917706294,0.0745097673,889.8297689999999,,,123.492399360084
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1989,-inf,5.0,8.08394570229562,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,105.0,75.0,7.0,40.09734535665983,.,High income: OECD,10.544556,0.75,0,0,1,0.0,0.0,87.4,0.2974845911284042,4.8948045,1.1940066,0,0.29748458,29.87431,0.0095541226,0.007887111,94.19149,105.17055199999999,2.15000004,0.0,0.0,10.0,354.5276435613632,0.1762849605,810.1,5.38363998024902,45.3065158,36.211964641,0.0,5.38364005,289.35012,0.09253725410000001,0.0753861227,900.2955969999999,,,123.939825002449
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1990,8.5409396769702,5.0,8.136810863675537,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,79.0,7.0,41.01946973967806,.,High income: OECD,10.548479,0.75,0,0,1,36.11132049560547,0.016539756,85.5,0.6211353418573523,6.6298013,1.5427024,0,0.62113535,26.657837,0.008525461,0.0076754582,91.663841,105.23954699999999,2.70000004,0.0,0.0,10.0,390.6389640569687,0.1928247165,819.8,5.040511652961729,49.6764716,35.494821541,0.0,5.04051172,286.969514,0.091775911,0.0760425812,908.1353260000001,,,124.427118090698
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1991,8.464654664481843,8.0,8.143807976771484,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,78.0,6.0,41.4502248007654,.,High income: OECD,10.551983,0.89999998,0,0,1,0.0,0.0,77.7,0.3331781165918286,3.4470289,3.4470289,0,0.3331781,26.048365,0.0083305445,0.0071827937,85.780205,105.302983,3.50000002,0.0,0.0,10.0,390.6389640569687,0.1928247165,825.6,4.457514357562887,48.128646999999994,33.946996941,0.0,4.45751439,284.035209,0.090837489,0.0763079523,911.3045,,,124.86921871429
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1992,8.486426585283047,8.0,7.808323050391055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,84.0,5.0,41.5311007667628,.,High income: OECD,10.555049,0.89999998,0,0,1,0.0,0.0,93.2,0.6291013138005124,2.4291141,0.33139652,0,0.62910134,28.094891,0.0089850463,0.0082362024,98.360497,105.36046099999999,4.3,0.0,0.0,10.0,361.2760909795761,0.17274539849999998,848.9000000000001,4.914692669326627,46.6693515,32.528939061,0.0,4.9146927300000005,286.200779,0.0915300614,0.0781199014,932.943622,,,125.252757190898
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1993,8.520583371190344,8.0,7.509335266016592,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,69.0,18.0,41.236260851551954,.,High income: OECD,10.557575,0.89999998,0,0,1,0.0,0.0,91.3,0.5791066559723091,5.9499922,0.36012882,0,0.57910663,28.925568,0.0092507051,0.0081088189,96.839233,105.411014,5.04999997,0.0,0.0,10.0,360.12422943115234,0.172022476,858.6,4.904332810728143,50.1749174,30.962786881,0.0,4.904332849999999,285.597462,0.09133711459999999,0.07875825269999999,940.567111,,,125.571869796598
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1994,8.570048122197347,8.0,7.389563953677635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,68.0,20.0,40.65354222168726,.,High income: OECD,10.559668,0.89999998,0,0,1,0.7950817346572876,0.0003063828,87.4,0.9282335610655946,4.2544417,2.0247095,0,0.92823356,28.929678,0.0092520202,0.0079257507,94.652946,105.45460299999999,5.79999994,0.0,0.0,10.0,360.91931116580963,0.1723288588,868.3,5.240593571741549,51.764446400000004,30.322583681,0.0,5.2405935800000005,286.29492,0.0915601701,0.07950316269999999,949.463168,,,125.837121682066
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1995,8.63731045869108,9.0,7.247792581767846,2,2,2,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,54.0,7.0,39.32346844561455,.,High income: OECD,10.561024,0.94999999,0,0,1,0.0,0.0,87.4,0.7525005541715656,12.727116,12.727116,0,0.75250053,30.563931,0.0097746709,0.0087988265,105.07961,105.49087,6.59999992,0.0,0.0,10.0,360.91931116580963,0.1723288588,868.3,5.353606571295276,56.9601746,35.518311881,0.0,5.35360655,286.303902,0.09156304230000001,0.07990582190000001,954.271908,,,126.008025074276
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1996,8.695906530267003,9.0,7.072421900537371,1,0,0,0.9932517730102834,0.0,0.0,0.0,0.0,0.0,1138883.0,0.0,0.0,1138883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,62.0,2.0,38.96138177342284,.,High income: OECD,10.56178,0.94999999,0,0,1,0.0,0.0,83.5,0.6147471934159388,13.442634,13.442634,0,0.61474717,33.180351,0.01061143,0.0086127473,102.85738,105.52044000000001,7.399999900000001,0.0,0.0,10.0,360.91931116580963,0.1723288588,864.4000000000001,5.508207076370235,61.2322439,39.790381181,0.0,5.50820702,288.485905,0.09226086950000001,0.079983416,955.198578,,,126.103921120507
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1997,8.757748349897101,9.0,7.068172000388042,0,0,0,0.8940451229268352,55.0,224500.0,5643272.0,55.0,224500.0,6782155.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,55.0,224500.0,5643272.0,115.0,68.0,30.0,38.39649803925145,.,High income: OECD,10.56243,0.94999999,0,0,1,2953.813720703125,0.9073261,93.2,1.079151446001464,2.9310825,1.2742139,0,1.0791514,31.279554,0.010003535,0.0083947005,100.25336,105.544375,8.14999989,0.0,0.0,10.0,2990.7201229333878,0.9241722388,868.2,6.210399503342115,59.5256635,36.426932181,0.0,6.21039939,289.80596699999995,0.0926830398,0.08006202059999999,956.137317,,,126.186489927846
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1998,8.802752580976502,9.0,6.92951677076365,2,2,0,1.4417881958720145,9.0,1200.0,0.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,101.0,69.0,25.0,40.03538156487736,.,High income: OECD,10.562787,0.94999999,0,0,1,0.0,0.0,95.2,0.8196630990032733,4.8082261,4.6457524,0,0.81966311,30.287022,0.0096861124,0.0087892637,104.96542,105.565331,8.89999988,0.0,0.0,10.0,2990.7201229333878,0.9241722388000001,881.8000000000001,6.654301873008243,61.514241299999995,40.98968904,0.0,6.654301769999999,293.84150700000004,0.093973648,0.0816116729,974.643982,,,126.23161383003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,1999,8.848332992266398,9.0,6.844815479208263,1,1,0,1.5568832965992043,0.0,0.0,0.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,9.0,1200.0,0.0,86.0,47.0,11.0,39.58076398231505,.,High income: OECD,10.562704,0.94999999,0,0,1,8.676063537597656,0.002384644,91.3,0.918949890791794,2.751585,0.74058968,0,0.9189499,28.5217,0.0091215437,0.0081272665,97.05954,105.58347900000001,9.09999987,0.0,0.0,10.0,2999.3961864709854,0.9265568828000001,885.7,7.275767172671633,59.3710218,40.53627212,0.0,7.2757670899999995,292.488897,0.0935410691,0.08185182839999999,977.512032,,,126.221133566228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,2000,8.903377036993463,9.0,6.746412128573375,1,0,0,1.4308877848519606,0.0,0.0,0.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,64.0,225700.0,5643272.0,9.0,1200.0,0.0,0.0,0.0,0.0,114.0,56.0,20.0,39.713351198706384,.,High income: OECD,10.562409,0.94999999,0,0,1,0.0,0.0,89.4,0.8184638524657671,6.3636875,0.94904774,0,0.81846386,29.858749,0.0095491465,0.008027452,95.867508,105.597409,9.29999986,0.0,0.0,10.0,2963.28486597538,0.9100171268000001,889.6,7.4730956832800475,59.104908,39.94261746,0.0,7.4730956,295.689809,0.0945647546,0.0822038222,981.715699,,,124.909820758105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,2001,8.91615910566301,9.0,6.726233402358747,0,0,0,1.3096964924661525,27.0,15000.0,1023162.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,36.0,16200.0,1023162.0,27.0,15000.0,1023162.0,27.0,15000.0,1023162.0,135.0,68.0,33.0,41.383869602147605,.,High income: OECD,10.562138,0.94999999,0,0,1,634.5311889648438,0.15971932,93.2,1.044823039211261,9.3272047,9.3272047,0,1.0448231,32.738609,0.010470157,0.0090577696,108.17203,105.607564,9.34999987,0.0,0.0,10.0,3597.8160549402237,1.0697364468000001,905.1,8.18474060589948,64.9850838,45.82279326,0.0,8.1847406,302.380053,0.09670436710000001,0.0840787981,1004.107524,,,124.875366482745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,2002,8.936776855504288,10.0,6.418364935936212,0,0,0,1.19370780196732,0.0,0.0,0.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,36.0,16200.0,1023162.0,27.0,15000.0,1023162.0,27.0,15000.0,1023162.0,27.0,15000.0,1023162.0,161.0,89.0,36.0,43.13814463458692,.,High income: OECD,10.56168,1.0,0,0,1,0.1381798982620239,3.3784116e-05,91.3,1.224966501369029,13.599403,13.599403,0,1.2249665,34.034058,0.010884454,0.0092714895,110.72437,105.61419500000001,9.44999989,0.0,0.0,10.0,3597.9542348384857,1.069770230916,903.1999999999999,8.780605793467997,76.1553727,59.09079974,0.0,8.78060576,308.31922,0.0986037748,0.0851140852,1016.471397,,,124.81753893369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,2003,8.971837742296563,10.0,6.656726524178391,0,0,0,1.0832948822401445,0.0,0.0,0.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,91.0,240700.0,6666434.0,36.0,16200.0,1023162.0,27.0,15000.0,1023162.0,27.0,15000.0,1023162.0,27.0,15000.0,1023162.0,0.0,0.0,0.0,157.0,72.0,29.0,42.51737889264167,.,High income: OECD,10.561082,1.0,0,0,1,0.0,0.0,87.4,0.4188295865838112,4.7038593,4.0214095,0,0.41882959,28.734642,0.0091896458,0.0080754096,96.440239,105.61770200000001,9.54999991,0.0,0.0,10.0,3597.9542348384857,1.069770230916,899.3000000000001,8.6203287240795,74.90923980000001,62.75208042,0.0,8.62032872,308.128294,0.0985427155,0.0850806759,1016.072403,,,124.753689916405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,2004,9.021049421609566,10.0,6.960347729101308,0,0,0,0.978791516855578,0.0,600.0,0.0,91.0,241300.0,6666434.0,91.0,241300.0,6666434.0,91.0,241300.0,6666434.0,91.0,241300.0,6666434.0,36.0,16800.0,1023162.0,27.0,15600.0,1023162.0,27.0,15600.0,1023162.0,27.0,15600.0,1023162.0,0.0,600.0,0.0,0.0,600.0,0.0,143.0,71.0,25.0,43.2939212507602,.,High income: OECD,10.560501,1.0,0,0,1,0.0,0.0,93.2,0.5686524624901365,5.4789786,1.492056,0,0.56865245,30.043816,0.009608333,0.008378569,100.06071,105.61853500000001,9.64999993,0.0,0.0,10.0,3597.1591531038284,1.069463848116,905.1,8.26074762550404,76.1337767,62.219426920000004,0.0,8.26074761,309.242432,0.0988990283,0.0855334942,1021.4801669999999,,,124.644083178272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PL,2005,9.055956494642215,10.0,7.022868086082641,1,1,1,1.2273140166355965,2.0,3600.0,0.0,93.0,244900.0,6666434.0,93.0,244900.0,6666434.0,93.0,244900.0,6666434.0,38.0,20400.0,1023162.0,29.0,19200.0,1023162.0,29.0,19200.0,1023162.0,29.0,19200.0,1023162.0,2.0,4200.0,0.0,2.0,4200.0,0.0,2.0,4200.0,0.0,181.0,90.0,40.0,45.382214541959485,.,High income: OECD,10.559918,1.0,0,0,1,0.0,0.0,87.4,0.7980481904917968,2.1691811,2.1691811,0,0.7980482,28.867153,0.0092320237,0.00793532,94.767227,105.617429,9.69999994,0.0,0.0,10.0,3597.1591531038284,1.069463848116,905.1000000000001,8.306295261824271,65.57584179999999,51.66149202,0.0,8.30629528,307.545654,0.0983563811,0.08466998769999999,1011.167784,,,124.589315444129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PL,2006,9.11609555083748,10.0,7.362010551259734,2,0,0,1.1152217925632564,0.0,500.0,0.0,93.0,245400.0,6666434.0,93.0,245400.0,6666434.0,38.0,20900.0,1023162.0,29.0,19700.0,1023162.0,29.0,19700.0,1023162.0,29.0,19700.0,1023162.0,2.0,4700.0,0.0,2.0,4700.0,0.0,2.0,4700.0,0.0,2.0,4100.0,0.0,167.0,70.0,31.0,48.0521572850121,.,High income: OECD,10.559371,1.0,0,0,1,0.0,0.0,93.2,1.196191339815959,13.130047,2.643796,0,1.1961913,32.27647,0.010322359,0.0085275574,101.83999,105.61502,9.74999995,0.0,0.0,10.0,3597.1591531038284,1.069463848116,914.8000000000001,8.887739408224292,65.2632548,40.86265402,0.0,8.88773941,306.641773,0.0980673101,0.0845847978,1010.150394,,,124.514452206843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PL,2007,9.184872259992558,10.0,7.280008252884188,1,1,1,1.319809395388258,0.0,0.0,0.0,93.0,245400.0,6666434.0,38.0,20900.0,1023162.0,29.0,19700.0,1023162.0,29.0,19700.0,1023162.0,29.0,19700.0,1023162.0,2.0,4700.0,0.0,2.0,4700.0,0.0,2.0,4700.0,0.0,2.0,4100.0,0.0,0.0,500.0,0.0,199.0,124.0,46.0,50.01120934094797,.,High income: OECD,10.558887,1.0,0,0,1,106.2892532348633,0.017147481,93.2,1.383491637095228,2.7970932,1.4971657,0,1.3834916,31.661583,0.010125712,0.0084221065,100.58066,105.611477,9.79999996,0.0,0.0,10.0,749.6346856355667,0.1792852291160001,914.8000000000001,9.192079599318054,65.1292655,41.08560582,0.0,9.19207961,307.02380200000005,0.0981894871,0.08461220380000001,1010.477694,,,124.44685296422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PL,2008,9.225877467650518,10.0,7.336936913707618,3,0,0,1.2033631411479448,0.0,0.0,0.0,38.0,20900.0,1023162.0,29.0,19700.0,1023162.0,29.0,19700.0,1023162.0,29.0,19700.0,1023162.0,2.0,4700.0,0.0,2.0,4700.0,0.0,2.0,4700.0,0.0,2.0,4100.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,348.0,154.0,72.0,53.71123738384306,.,High income: OECD,10.558432,1.0,0,0,1,54.30219650268555,0.0080769975,91.3,0.4878272469112545,4.6738496,0.50269973,0,0.48782724,28.67312,0.0091699706,0.0081131142,96.890526,105.607122,9.849999969999999,0.0,0.0,10.0,803.9368821382523,0.1873622266160001,910.9,8.860243747226036,64.994889,36.94255315,0.0,8.86024374,305.4099,0.09767334529999999,0.0839360543,1002.4028,,,124.471952334313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PL,2009,9.2531280330778,10.0,7.233455418621439,1,1,0,1.3816853762436534,1.0,150.0,120637.0,30.0,19850.0,1143799.0,30.0,19850.0,1143799.0,30.0,19850.0,1143799.0,3.0,4850.0,120637.0,3.0,4850.0,120637.0,3.0,4850.0,120637.0,3.0,4250.0,120637.0,1.0,650.0,120637.0,1.0,150.0,120637.0,1.0,150.0,120637.0,413.0,177.0,109.0,57.16266338669024,.,High income: OECD,10.55797,1.0,0,0,1,110.5845489501953,0.015796954,89.4,0.8527362294046245,1.6287395,1.6287395,0,0.85273623,30.124502,0.0096341372,0.0080872355,96.581474,105.602388,9.89999998,0.0,0.0,10.0,905.8453675508499,0.20077453661600012,909.0,8.794030085838866,63.8720435,37.830702970000004,0.0,8.79403007,307.012702,0.0981859388,0.0838960233,1001.9247340000001,,,124.564460624265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PL,2010,9.292706698338632,10.0,7.595387278853972,0,0,0,1.2625337948834,19.0,100700.0,3655668.0,49.0,120550.0,4799467.0,49.0,120550.0,4799467.0,22.0,105550.0,3776305.0,22.0,105550.0,3776305.0,22.0,105550.0,3776305.0,22.0,104950.0,3776305.0,20.0,101350.0,3776305.0,20.0,100850.0,3776305.0,20.0,100850.0,3776305.0,20.0,100850.0,3776305.0,259.0,107.0,44.0,58.40954580719133,.,High income: OECD,10.55747,1.0,0,0,1,3567.3779296875,0.48845965,73.8,1.344951754967213,14.315733,14.315733,0,1.3449517,33.385086,0.010676906,0.0079096509,94.460686,105.597449,9.94999999,0.0,0.0,10.0,4473.22329723835,0.6892341866160001,893.4000000000001,9.320517988340313,71.824089,51.19738823,0.0,9.32051791,310.539039,0.0993136983,0.0837782222,1000.517912,,,124.209200731357
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DK,1985,10.512816644248096,10.0,5.225746673713202,0,0,0,3.175968323856924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,63.0,58.0,59.65727439996856,.,High income: OECD,8.5396767,1.0,0,0,1,0.0,0.0,76.0,0.9221428824053518,4.5537677,0.19177984,0,0.92214286,12.820787,0.029750749,0.049464677,81.413925,,,,,,,,,,,,,,,,,,,,120.662836243511
